date,precipitation,spi3,spi6,precip_anomaly,precipitation_7day,precipitation_30day,disease_cases,pop_count_total,pop_density_mean,avg_rad_mean,tmin,tmax,tave,pr,temp_range,tave_7day,tave_30day
2011-08-23,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,397.9373851851852,32.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.14816666666667,29.68938888888889,27.416888888888888,2517.2000000000003,4.5412222222222205,27.372801587301584,27.51473888888889
2011-08-24,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,397.4028222222223,32.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.370166666666663,29.868111111111112,27.61977777777778,2217.27,4.497944444444446,27.416777777777774,27.53366111111111
2011-08-25,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,396.8682592592593,32.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.819388888888888,27.313388888888888,26.568,4591.29,1.4939999999999998,27.246301587301588,27.567805555555555
2011-08-26,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,396.3336962962964,32.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.658166666666663,27.90955555555556,26.785222222222224,5821.17,2.25138888888889,27.15096031746032,27.589994444444446
2011-08-27,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,395.7991333333333,32.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.816277777777778,28.80566666666667,26.81061111111111,7213.42,3.989388888888893,27.06048412698413,27.604085185185184
2011-08-28,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,395.2645703703704,32.0,2234.1904023488364,6782.15498360974,9.003149135397468,26.279666666666667,32.049,29.163500000000003,0.0,5.769333333333332,27.28773015873016,27.646277777777776
2011-08-29,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,394.7300074074074,20.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.80322222222222,32.30283333333333,29.05238888888889,0.0,6.499611111111111,27.630912698412697,27.67612222222222
2011-08-30,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,394.1954444444444,20.0,2234.1904023488364,6782.15498360974,9.003149135397468,26.835222222222225,32.088166666666666,29.46155555555556,201.45,5.2529444444444415,27.923007936507936,27.75368333333333
2011-08-31,394.1954444444444,1.3185,1.7893333333333332,144.86722222222224,394.1954444444444,394.1954444444444,20.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.276777777777777,32.0015,28.138111111111108,1056.22,7.724722222222223,27.99705555555556,27.746192592592596
2011-09-01,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,378.14526984126985,390.4504037037037,20.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.75272222222222,31.10233333333333,27.927666666666664,685.65,6.349611111111113,28.19129365079365,27.743035185185185
2011-09-02,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,362.0950952380952,386.7053629629629,20.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.37933333333333,33.04961111111111,29.21522222222222,495.77,7.67027777777778,28.538436507936503,27.76671851851852
2011-09-03,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,346.0449206349207,382.9603222222222,20.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.660833333333333,31.83577777777777,28.248444444444445,822.4,7.174944444444442,28.743841269841276,27.767157407407407
2011-09-04,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,329.99474603174605,379.2152814814815,20.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.93211111111111,32.17561111111111,29.05427777777778,755.59,6.243500000000001,28.72823809523809,27.82363333333333
2011-09-05,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,313.94457142857146,375.4702407407407,18.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.95922222222222,30.011277777777774,27.485777777777777,1350.71,5.052055555555558,28.504436507936507,27.84538148148148
2011-09-06,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,297.8943968253969,371.7252,18.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.72411111111111,32.50088888888889,29.11083333333333,20.19,6.776777777777777,28.45433333333333,27.903842592592596
2011-09-07,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,367.98015925925927,18.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.44288888888889,30.641,28.04283333333333,2536.73,5.198111111111111,28.440722222222224,27.85543148148148
2011-09-08,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,364.23511851851856,18.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.04477777777778,28.3885,26.71594444444444,5770.15,3.343722222222219,28.267619047619046,27.78144629629629
2011-09-09,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,360.49007777777774,18.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.660500000000003,28.003055555555555,26.331222222222223,4850.16,3.3425555555555526,27.855619047619047,27.749014814814814
