date,precipitation,spi3,spi6,precip_anomaly,precipitation_7day,precipitation_30day,disease_cases,pop_count_total,pop_density_mean,avg_rad_mean,tmin,tmax,tave,pr,temp_range,tave_7day,tave_30day,no2,co,so2,o3,pm10,pm25,ndvi
2010-06-23,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,276.43788148148155,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.20438888888889,34.36061111111111,29.78011111111111,0.0,9.156222222222222,30.068531746031745,31.02135740740741,1.81,0.0601977777777777,0.7308888888888889,29.11,15.16,10.62,0.4072222222222222
2010-06-24,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,282.02714444444445,0.0,2234.82813551161,6752.830040290342,9.003149135397468,26.949555555555555,33.94383333333334,30.445666666666668,206.86,6.994277777777782,29.83005555555556,30.93441111111111,1.71,0.0603877777777777,0.6127777777777778,28.74,26.7,18.52,0.3558888888888889
2010-06-25,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,287.61640740740745,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.695944444444446,32.4145,29.056444444444445,3234.1,6.71855555555555,29.74078571428572,30.852985185185183,1.38,0.05883,0.681888888888889,27.71,15.73,10.88,0.4038888888888889
2010-06-26,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,293.2056703703704,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.65733333333333,31.20138888888889,28.430444444444447,1140.11,5.544055555555559,29.52331746031746,30.76244814814815,1.45,0.0510377777777777,0.221,27.51,16.57,11.48,0.3625
2010-06-27,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,298.79493333333335,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.612222222222226,33.76294444444444,29.686333333333334,913.14,8.150722222222221,29.55329365079365,30.691614814814816,1.4700000000000002,0.0527322222222222,0.3062222222222222,27.6,11.01,7.74,0.4702777777777778
2010-06-28,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,304.3841962962963,0.0,2234.82813551161,6752.830040290342,9.003149135397468,26.376166666666663,33.83422222222222,30.105222222222224,887.78,7.458055555555557,29.64807142857143,30.679162962962963,1.49,0.0589933333333333,0.5707777777777778,27.969999999999995,14.48,10.15,0.4088888888888888
2010-06-29,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,309.9734592592593,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.736833333333333,31.123277777777776,28.430722222222222,1652.3100000000002,5.386444444444443,29.41927777777778,30.57577222222222,1.66,0.0549477777777777,0.2246666666666666,28.71,24.39,16.99,0.4792222222222222
2010-06-30,315.56272222222225,-0.8496111111111111,-1.016388888888889,94.36883333333331,315.56272222222225,315.56272222222225,0.0,2234.82813551161,6752.830040290342,9.003149135397468,24.953888888888887,32.49422222222222,28.72372222222221,211.06,7.540333333333333,29.26836507936508,30.461772222222223,1.29,0.0536855555555555,0.1931111111111111,28.63,9.11,6.390000000000001,0.4815
2010-07-01,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,329.0869523809524,318.71837592592595,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.389,33.79688888888889,29.594111111111108,10.32,8.407888888888891,29.146714285714285,30.369948148148147,1.63,0.0557244444444444,0.236,28.65,13.35,9.38,0.4088333333333333
2010-07-02,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,342.61118253968255,321.87402962962966,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.101777777777777,35.750055555555555,30.42605555555556,0.0,10.648277777777778,29.34237301587301,30.334135185185183,1.76,0.0654422222222222,0.8125555555555557,28.98,14.87,10.43,0.4659444444444445
2010-07-03,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,356.1354126984127,325.02968333333337,0.0,2234.82813551161,6752.830040290342,9.003149135397468,27.29233333333333,33.89116666666666,30.593333333333334,23.75,6.598833333333332,29.65135714285714,30.30520925925926,1.79,0.0648155555555555,0.9932222222222222,28.01,23.49,16.4,0.3973888888888889
2010-07-04,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,369.6596428571429,328.1853370370371,0.0,2234.82813551161,6752.830040290342,9.003149135397468,26.86627777777778,35.39138888888889,31.12822222222222,0.0,8.525111111111112,29.857341269841267,30.28794259259259,2.02,0.0615688888888888,0.8823333333333333,27.91,21.22,14.8,0.4699444444444444
2010-07-05,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,383.18387301587296,331.3409907407407,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.74733333333333,35.33988888888889,30.54272222222222,521.95,9.592555555555563,29.919841269841267,30.25169259259259,1.8300000000000003,0.0596855555555555,0.8555555555555555,27.83,24.24,16.87,0.4018888888888889
2010-07-06,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,396.7081031746032,334.4966444444445,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.6865,31.692222222222224,28.687833333333337,2668.21,6.005722222222225,29.95657142857143,30.15927962962963,1.54,0.0595855555555555,0.544,27.8,30.16,20.83,0.4696111111111111
2010-07-07,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,410.2323333333333,337.6522981481482,0.0,2234.82813551161,6752.830040290342,9.003149135397468,24.71211111111112,31.818666666666665,28.2665,972.39,7.106555555555552,29.891253968253967,30.02957407407407,1.84,0.05971,0.9615555555555556,28.08,15.91,11.03,0.4018888888888889
2010-07-08,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,410.2323333333333,340.80795185185184,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.97505555555556,34.30983333333333,30.1405,343.7,8.334777777777774,29.969309523809525,29.969100000000005,1.37,0.0580622222222222,0.8146666666666668,29.16,13.75,9.42,0.4696111111111111
2010-07-09,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,410.2323333333333,343.9636055555556,0.0,2234.82813551161,6752.830040290342,9.003149135397468,24.733666666666668,33.231722222222224,28.982388888888888,489.18,8.498055555555556,29.76307142857143,29.90677037037037,1.69,0.0573533333333333,0.4193333333333333,28.969999999999995,20.08,13.69,0.4704444444444444
2010-07-10,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,410.2323333333333,347.1192592592593,0.0,2234.82813551161,6752.830040290342,9.003149135397468,26.22927777777778,32.300444444444445,29.26577777777777,783.79,6.071166666666663,29.57342063492064,29.86277962962963,1.61,0.0579166666666666,0.4093333333333334,28.58,18.08,12.42,0.3998333333333333
2010-07-11,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,410.2323333333333,350.27491296296296,0.0,2234.82813551161,6752.830040290342,9.003149135397468,24.51855555555556,32.5295,28.525277777777777,7.21,8.01094444444444,29.20157142857143,29.82978703703704,1.5,0.0528,0.1622222222222222,28.24,20.02,13.75,0.4704444444444444
2010-07-12,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,410.2323333333333,353.4305666666667,0.0,2234.82813551161,6752.830040290342,9.003149135397468,24.394722222222224,33.20261111111111,28.799166666666668,1145.47,8.807888888888886,28.952492063492063,29.803925925925927,1.82,0.0618155555555555,0.8293333333333334,28.07,20.53,14.23,0.3998333333333333
2010-07-13,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,410.2323333333333,356.5862203703704,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.05377777777778,29.41122222222221,27.23188888888889,1426.46,4.35744444444444,28.7445,29.6710925925926,1.41,0.0561344444444444,0.284,28.23,12.4,8.6,0.4704444444444444
2010-07-14,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,410.2323333333333,359.7418740740741,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.88,31.33955555555556,28.608944444444443,0.7,5.459555555555557,28.79342063492064,29.59651111111112,1.43,0.0579322222222222,0.5178888888888888,27.62,18.33,12.79,0.3998333333333333
2010-07-15,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,410.2323333333333,362.8975277777778,0.0,2234.82813551161,6752.830040290342,9.003149135397468,24.09105555555556,33.19316666666667,28.64133333333333,1214.3,9.102111111111114,28.57925396825397,29.53382777777778,1.49,0.0571055555555555,0.8323333333333333,27.79,21.63,14.97,0.4704444444444444
2010-07-16,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,410.2323333333333,366.0531814814815,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.154166666666665,33.974444444444444,29.564944444444443,0.0,8.820277777777779,28.66247619047619,29.478575925925927,1.51,0.0600611111111111,1.2178888888888888,27.84,13.33,9.32,0.4705
2010-07-17,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,410.2323333333333,369.2088351851852,0.0,2234.82813551161,6752.830040290342,9.003149135397468,27.187166666666663,35.523555555555554,31.355444444444448,1.79,8.33638888888889,28.961,29.45325740740741,1.76,0.0607511111111111,1.0366666666666666,27.43,16.71,11.66,0.4033333333333334
2010-07-18,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,410.2323333333333,372.36448888888896,0.0,2234.82813551161,6752.830040290342,9.003149135397468,25.639722222222225,32.09616666666666,28.867222222222225,720.7,6.45644444444444,29.009849206349205,29.42612037037037,1.57,0.0577777777777777,0.6213333333333334,27.280000000000005,14.95,10.45,0.4705
2010-07-19,410.2323333333333,-0.1198888888888889,-0.4545555555555555,115.07572222222224,410.2323333333333,375.5201425925926,0.0,2234.82813551161,6752.830040290342,9.003149135397468,26.73861111111111,33.06422222222222,29.90077777777778,809.91,6.325611111111112,29.16722222222222,29.42438888888889,1.48,0.0540022222222222,0.2026666666666666,27.12,24.43,17.07,0.4033333333333334
