date,no2,co,so2,o3,pm10,pm25,ndvi
2013-09-17,1.22,0.05496999999999999,0.18077777777777776,27.46,17.4,12.07,0.4441666666666667
2013-09-18,1.11,0.06050777777777777,0.1507777777777778,27.6,17.12,12.12,0.5002222222222221
2013-09-19,0.88,0.06384555555555556,0.13077777777777777,27.26,23.219999999999995,16.32,0.5002222222222221
2013-09-20,0.47,0.06130000000000001,0.14022222222222222,27.08,20.9,14.63,0.4441666666666667
2013-09-21,0.38,0.06134777777777778,0.1602222222222222,26.67,20.71,14.46,0.5002222222222221
2013-09-22,0.59,0.0661911111111111,0.18055555555555555,26.939999999999998,25.719999999999995,17.8,0.4441666666666667
2013-09-23,1.13,0.06824666666666666,0.17133333333333337,26.939999999999998,21.77,15.280000000000001,0.5002222222222221
2013-09-24,1.37,0.06908555555555555,0.2102222222222222,26.76,21.39,14.93,0.4441666666666667
2013-09-25,1.1,0.06315666666666667,0.20977777777777776,26.560000000000002,28.810000000000002,20.17,0.5002222222222221
2013-09-26,0.9599999999999999,0.07419333333333333,0.18077777777777776,27.3,23.469999999999995,16.47,0.5054444444444445
2013-09-27,1.28,0.06504666666666667,0.17177777777777778,26.76,26.14,18.43,0.44566666666666666
2013-09-28,1.34,0.06201555555555556,0.23999999999999996,26.59,30.57,21.42,0.5054444444444445
2013-09-29,1.24,0.06108555555555555,0.18077777777777776,26.79,23.33,16.43,0.44566666666666666
