uuid,adm4_pcode,date,freq,avg_rad_min,avg_rad_max,avg_rad_mean,avg_rad_std,avg_rad_median
NTLGT001499,PH137503008,2017-01-01,Y,21.43858528137207,26.121721267700195,23.780153274536133,2.3415679931640625,23.780153274536133
NTLGT00149A,PH015518016,2018-01-01,Y,1.4282865524291992,2.129277467727661,1.7524258295694988,0.2429736191552014,1.742419719696045
NTLGT00149B,PH015518031,2018-01-01,Y,3.215292692184448,11.775555610656738,7.73388671875,2.980800961148234,7.1590776443481445
NTLGT00149C,PH015518022,2018-01-01,Y,1.3344162702560425,11.240692138671877,5.363138471330915,2.951781864516618,4.659856796264648
NTLGT00149D,PH015518024,2018-01-01,Y,13.706087112426758,15.793752670288086,14.749919891357422,1.043832778930664,14.749919891357422
NTLGT00149E,PH034919017,2018-01-01,Y,0.3205817937850952,0.7203811407089233,0.4838223139444987,0.1226817383249288,0.4328536987304687
NTLGT00149F,PH034919010,2018-01-01,Y,0.3415367603302002,1.4882214069366455,0.5733664376395089,0.2915869646181712,0.4448996186256408
NTLGT0014A0,PH050506053,2018-01-01,Y,0.6290839910507202,1.1462353467941284,0.7951395988464356,0.1903991604365543,0.6826812624931335
NTLGT0014A1,PH050506056,2018-01-01,Y,0.2613216638565063,0.66334068775177,0.3878080579969618,0.1009414482433342,0.3570821583271026
NTLGT0014A2,PH050506072,2018-01-01,Y,,,,,
NTLGT0014A3,PH050506020,2018-01-01,Y,16.235740661621094,16.235740661621094,16.235740661621094,0.0,16.235740661621094
NTLGT0014A4,PH050506051,2018-01-01,Y,6.02293062210083,9.156949043273926,7.870875676472981,1.2139609204766413,8.164445877075195
NTLGT0014A5,PH050506022,2018-01-01,Y,,,,,
NTLGT0014A6,PH050506042,2018-01-01,Y,,,,,
NTLGT0014A7,PH050506012,2018-01-01,Y,10.318696022033691,13.728297233581545,11.416440963745115,1.3507119650991763,10.809385299682615
NTLGT0014A8,PH050506003,2018-01-01,Y,0.5134503841400146,0.8614218235015869,0.6462727955409459,0.1052064415571562,0.6384977102279663
NTLGT0014A9,PH050506038,2018-01-01,Y,,,,,
NTLGT0014AA,PH050506007,2018-01-01,Y,,,,,
NTLGT0014AB,PH050506043,2018-01-01,Y,8.22200870513916,8.22200870513916,8.22200870513916,0.0,8.22200870513916
NTLGT0014AC,PH063022084,2018-01-01,Y,16.176225662231445,16.176225662231445,16.176225662231445,0.0,16.176225662231445
NTLGT0014AD,PH063022081,2018-01-01,Y,,,,,
NTLGT0014AE,PH063022178,2018-01-01,Y,11.610601425170898,26.088876724243164,19.230419158935547,5.895179222852058,19.61109733581543
NTLGT0014AF,PH063022189,2018-01-01,Y,19.43107032775879,19.43107032775879,19.43107032775879,0.0,19.43107032775879
NTLGT0014B0,PH063022064,2018-01-01,Y,3.948881149291992,8.951483726501465,6.126165771484375,1.6909357769821194,5.778087615966797
NTLGT0014B1,PH063022033,2018-01-01,Y,2.080918788909912,4.568425178527832,3.130252202351888,1.0520833231719544,2.741413116455078
NTLGT0014B2,PH063022080,2018-01-01,Y,,,,,
NTLGT0014B3,PH063022097,2018-01-01,Y,,,,,
NTLGT0014B4,PH063022154,2018-01-01,Y,,,,,
NTLGT0014B5,PH063022041,2018-01-01,Y,5.294980049133301,10.152069091796877,7.175640106201172,1.802529179006255,6.627756118774414
NTLGT0014B6,PH063022186,2018-01-01,Y,,,,,
NTLGT0014B7,PH063022161,2018-01-01,Y,,,,,
NTLGT0014B8,PH063022023,2018-01-01,Y,4.365095615386963,4.911532402038574,4.638314247131348,0.2732183933259097,4.638314247131348
NTLGT0014B9,PH063022060,2018-01-01,Y,4.692445278167725,6.210542678833008,5.560220718383789,0.6385500960164463,5.777673721313477
NTLGT0014BA,PH063022159,2018-01-01,Y,,,,,
NTLGT0014BB,PH063022181,2018-01-01,Y,15.710617065429688,15.710617065429688,15.710617065429688,0.0,15.710617065429688
NTLGT0014BC,PH063022011,2018-01-01,Y,2.266655683517456,9.1770601272583,4.597189712524414,2.2297672194881413,3.583980083465576
NTLGT0014BD,PH063022043,2018-01-01,Y,,,,,
NTLGT0014BE,PH063022177,2018-01-01,Y,2.330759286880493,17.2874698638916,5.7143846399643845,3.872410691798999,4.290233612060547
NTLGT0014BF,PH063022115,2018-01-01,Y,2.805023670196533,9.37668800354004,5.070351028442383,2.3491454038039694,4.114070415496826
NTLGT0014C0,PH063022071,2018-01-01,Y,,,,,
NTLGT0014C1,PH063022188,2018-01-01,Y,15.63957977294922,15.63957977294922,15.63957977294922,0.0,15.63957977294922
NTLGT0014C2,PH063022045,2018-01-01,Y,,,,,
NTLGT0014C3,PH063022168,2018-01-01,Y,2.700657367706299,4.261691570281982,3.4786853790283203,0.6286687659513771,3.6607449054718018
NTLGT0014C4,PH063022069,2018-01-01,Y,,,,,
NTLGT0014C5,PH063022169,2018-01-01,Y,16.62081527709961,16.62081527709961,16.62081527709961,0.0,16.62081527709961
NTLGT0014C6,PH072230023,2018-01-01,Y,15.008184432983398,21.971553802490234,18.723111833844865,2.0690737660883274,18.576967239379883
NTLGT0014C7,PH072230001,2018-01-01,Y,27.65585899353028,32.84244537353516,29.510220336914063,1.8723350421045364,29.08036422729492
NTLGT0014C8,PH072230014,2018-01-01,Y,9.247703552246094,16.633628845214844,12.909722464425224,2.039317906457201,12.849157333374023
NTLGT0014C9,PH072230006,2018-01-01,Y,32.2689323425293,37.64816665649414,34.95854949951172,2.689617156982422,34.95854949951172
NTLGT0014CA,PH072230011,2018-01-01,Y,10.059039115905762,11.89523696899414,11.175458272298178,0.8003739222359063,11.572096824645996
NTLGT0014CB,PH072230024,2018-01-01,Y,6.979247570037842,11.013812065124512,8.884770711263021,1.2937038884574104,8.86762523651123
NTLGT0014CC,PH083747022,2018-01-01,Y,0.1850524246692657,0.4035803079605102,0.2604908726432107,0.0480082834153512,0.2478357106447219
NTLGT0014CD,PH083747063,2018-01-01,Y,,,,,
NTLGT0014CE,PH083747123,2018-01-01,Y,,,,,
NTLGT0014CF,PH083747129,2018-01-01,Y,1.715295910835266,7.191719055175781,3.906894048055013,1.902962861304876,3.873270511627197
NTLGT0014D0,PH083747071,2018-01-01,Y,,,,,
NTLGT0014D1,PH083747034,2018-01-01,Y,,,,,
NTLGT0014D2,PH083747128,2018-01-01,Y,2.173081636428833,3.85151720046997,2.686378240585327,0.6850610504322326,2.360456943511963
NTLGT0014D3,PH083747048,2018-01-01,Y,,,,,
NTLGT0014D4,PH083747044,2018-01-01,Y,,,,,
NTLGT0014D5,PH083747133,2018-01-01,Y,0.8299024701118469,2.738917350769043,1.841788101196289,0.6164198752348005,1.762136697769165
NTLGT0014D6,PH083747067,2018-01-01,Y,,,,,
NTLGT0014D7,PH083747076,2018-01-01,Y,,,,,
NTLGT0014D8,PH083747112,2018-01-01,Y,8.445837020874023,8.445837020874023,8.445837020874023,0.0,8.445837020874023
NTLGT0014D9,PH083747059,2018-01-01,Y,,,,,
NTLGT0014DA,PH083747077,2018-01-01,Y,9.538602828979492,9.538602828979492,9.538602828979492,0.0,9.538602828979492
NTLGT0014DB,PH083747087,2018-01-01,Y,,,,,
NTLGT0014DC,PH083747124,2018-01-01,Y,0.6918087005615234,7.3298258781433105,3.853234427315848,2.381806193128188,3.7056148052215576
NTLGT0014DD,PH083747012,2018-01-01,Y,15.864749908447266,15.864749908447266,15.864749908447266,0.0,15.864749908447266
NTLGT0014DE,PH083747120,2018-01-01,Y,2.4593448638916016,5.427443504333496,3.453515370686849,1.3957902596005465,2.4737582206726074
NTLGT0014DF,PH083747113,2018-01-01,Y,9.533743858337402,9.533743858337402,9.533743858337402,0.0,9.533743858337402
NTLGT0014E0,PH083747151,2018-01-01,Y,10.115839958190918,10.58959674835205,10.352718353271484,0.2368783950805664,10.352718353271484
NTLGT0014E1,PH083747062,2018-01-01,Y,12.02254867553711,12.02254867553711,12.02254867553711,0.0,12.02254867553711
NTLGT0014E2,PH097332062,2018-01-01,Y,,,,,
NTLGT0014E3,PH097332028,2018-01-01,Y,0.2891583740711212,0.6080664992332458,0.3868614462919013,0.0753939534387347,0.3724755346775055
NTLGT0014E4,PH097332067,2018-01-01,Y,2.9903781414031982,15.817875862121582,6.700838361467634,4.054065685416376,5.341346740722656
NTLGT0014E5,PH097332095,2018-01-01,Y,0.2981116473674774,0.3283826410770416,0.3157960971196492,0.0128730959651082,0.3208940327167511
NTLGT0014E6,PH097332060,2018-01-01,Y,0.3604058921337127,1.0788863897323608,0.5363147838695629,0.178132228977609,0.4543460607528686
NTLGT0014E7,PH097332034,2018-01-01,Y,0.1739392429590225,0.4640429615974426,0.2408963813156378,0.0497798750753576,0.2249511927366256
NTLGT0014E8,PH097332902,2018-01-01,Y,0.1310169696807861,0.2554687857627868,0.1769438104315118,0.0192369728481881,0.174795851111412
NTLGT0014E9,PH097332027,2018-01-01,Y,0.1457151919603347,0.2353734821081161,0.1918663386057114,0.0169360520416537,0.1924429982900619
NTLGT0014EA,PH097332056,2018-01-01,Y,0.4520465731620788,0.4520465731620788,0.4520465731620788,0.0,0.4520465731620788
NTLGT0014EB,PH097332044,2018-01-01,Y,0.4100227653980255,2.340992212295532,1.0905395176099697,0.591216645220074,0.9375132918357848
NTLGT0014EC,PH097332020,2018-01-01,Y,4.554369926452637,6.969592094421387,5.761981010437012,1.207611083984375,5.761981010437012
NTLGT0014ED,PH097332093,2018-01-01,Y,0.4742035269737243,3.0043656826019287,1.344842783610026,0.6708803150896167,1.4870630502700806
NTLGT0014EE,PH104305004,2018-01-01,Y,0.2268538326025009,1.6986027956008911,0.5291575113932292,0.3522200426125714,0.3525132536888122
NTLGT0014EF,PH104305001,2018-01-01,Y,0.8303274512290955,9.583706855773926,2.431095984674269,2.0355597326250727,1.686801552772522
NTLGT0014F0,PH104305002,2018-01-01,Y,0.3950648307800293,1.4613946676254272,0.7274526214599609,0.2420367178146941,0.7235872149467468
NTLGT0014F1,PH104305081,2018-01-01,Y,,,,,
NTLGT0014F2,PH104305005,2018-01-01,Y,1.9076228141784668,15.236226081848145,6.321595135857077,3.169062984345269,5.198100090026856
NTLGT0014F3,PH104305043,2018-01-01,Y,1.222949504852295,17.159570693969727,5.047943462025035,3.3662719438792235,4.625152111053467
NTLGT0014F4,PH104305073,2018-01-01,Y,,,,,
NTLGT0014F5,PH104305032,2018-01-01,Y,31.012386322021484,31.012386322021484,31.012386322021484,0.0,31.012386322021484
NTLGT0014F6,PH104305078,2018-01-01,Y,39.47154998779297,39.47154998779297,39.47154998779297,0.0,39.47154998779297
NTLGT0014F7,PH104305034,2018-01-01,Y,,,,,
NTLGT0014F8,PH104305055,2018-01-01,Y,24.955453872680664,28.340211868286133,26.6478328704834,1.6923789978027344,26.6478328704834
NTLGT0014F9,PH112402032,2018-01-01,Y,0.184592917561531,2.687999725341797,0.521935815209741,0.3593608938484402,0.4432315826416015
NTLGT0014FA,PH112402160,2018-01-01,Y,,,,,
NTLGT0014FB,PH112402068,2018-01-01,Y,0.3626033365726471,1.3999838829040527,0.8056484671200023,0.2615394947404405,0.8069211840629578
NTLGT0014FC,PH112402041,2018-01-01,Y,0.2312569767236709,0.909548044204712,0.4617740864656409,0.1575665636423375,0.4432752430438995
NTLGT0014FD,PH112402067,2018-01-01,Y,0.1215015947818756,1.5022573471069336,0.2250010816356804,0.1697867642748662,0.1759731173515319
NTLGT0014FE,PH112402165,2018-01-01,Y,,,,,
NTLGT0014FF,PH112402033,2018-01-01,Y,0.3413224518299103,1.44991135597229,0.6079203287760416,0.2284423646428824,0.5484976768493652
NTLGT001500,PH112402110,2018-01-01,Y,0.7752572298049927,8.263179779052734,2.154488457573785,1.6613809552399132,1.484534502029419
NTLGT001501,PH112402038,2018-01-01,Y,0.1435631960630417,0.2438302487134933,0.1838876662715788,0.0187360657691199,0.1833058595657348
NTLGT001502,PH112402135,2018-01-01,Y,48.27637481689453,48.27637481689453,48.27637481689453,0.0,48.27637481689453
NTLGT001503,PH112402148,2018-01-01,Y,40.68927764892578,40.68927764892578,40.68927764892578,0.0,40.68927764892578
NTLGT001504,PH112402108,2018-01-01,Y,0.171056255698204,1.0480157136917114,0.2865480943159623,0.1491246988847567,0.2332895547151565
NTLGT001505,PH112402028,2018-01-01,Y,0.3826666474342346,1.189668893814087,0.6051384210586548,0.2382837754426509,0.4771654009819031
NTLGT001506,PH112402092,2018-01-01,Y,0.1658186018466949,0.7464019656181335,0.2996022679784276,0.1197956506355152,0.2710338532924652
NTLGT001507,PH112402162,2018-01-01,Y,,,,,
NTLGT001508,PH112402186,2018-01-01,Y,18.495834350585938,34.34616470336914,25.08592732747396,6.74069686376998,22.41578483581543
NTLGT001509,PH112402115,2018-01-01,Y,0.36825692653656,1.0674841403961182,0.5835481237192623,0.1689544351273832,0.5335622429847717
NTLGT00150A,PH112402193,2018-01-01,Y,5.271999835968018,20.82431411743164,12.713243756975446,4.90280751974286,11.555068969726562
NTLGT00150B,PH112402030,2018-01-01,Y,1.5945451259613037,16.59541893005371,6.4001416015625,3.437981180365385,5.307140827178955
NTLGT00150C,PH112402178,2018-01-01,Y,0.1182465404272079,0.2614128887653351,0.1672584639655219,0.0245459991709278,0.1647069305181503
NTLGT00150D,PH112402196,2018-01-01,Y,37.45682144165039,41.90856552124024,40.22586441040039,1.6767699635165256,40.76903533935547
NTLGT00150E,PH112402049,2018-01-01,Y,2.3384408950805664,35.122982025146484,9.3989599609375,7.943439184299974,5.813137531280518
NTLGT00150F,PH112402073,2018-01-01,Y,0.1246471032500267,1.4340600967407229,0.208781340064072,0.1070985591483266,0.1810952126979828
NTLGT001510,PH112402100,2018-01-01,Y,0.6519588232040405,11.22394847869873,1.9157316419813368,1.9458538087533848,1.2846202850341797
NTLGT001511,PH112402081,2018-01-01,Y,0.6060507297515869,1.6615488529205322,0.8930211168654422,0.2724115935234664,0.7767840623855591
NTLGT001512,PH112402040,2018-01-01,Y,3.3646628856658936,13.20359992980957,7.97785758972168,3.3176387711545394,7.14251708984375
NTLGT001513,PH112402198,2018-01-01,Y,15.544447898864746,29.420459747314453,23.02936401367188,3.5474785150733736,23.04629898071289
NTLGT001514,PH112402179,2018-01-01,Y,20.168785095214844,34.81260681152344,25.93682607014974,6.369401513312776,22.829086303710938
NTLGT001515,PH112402043,2018-01-01,Y,2.3071320056915283,9.163348197937012,5.79082347728588,1.871493104698952,5.668678283691406
NTLGT001516,PH112402001,2018-01-01,Y,0.4179809391498565,4.6786298751831055,1.3411382501775568,0.8659478240417873,1.179057002067566
NTLGT001517,PH112402137,2018-01-01,Y,49.96051406860352,51.074405670166016,50.517459869384766,0.55694580078125,50.517459869384766
NTLGT001518,PH112402140,2018-01-01,Y,35.32197952270508,35.32197952270508,35.32197952270508,0.0,35.32197952270508
NTLGT001519,PH137401027,2018-01-01,Y,14.539259910583496,68.64176177978516,31.930274963378903,15.189998281652958,27.54851722717285
NTLGT00151A,PH137401009,2018-01-01,Y,46.836891174316406,46.836891174316406,46.836891174316406,0.0,46.836891174316406
NTLGT00151B,PH137401023,2018-01-01,Y,,,,,
NTLGT00151C,PH137401004,2018-01-01,Y,55.55427551269531,55.55427551269531,55.55427551269531,0.0,55.55427551269531
NTLGT00151D,PH137401005,2018-01-01,Y,53.09637451171875,55.46185302734375,54.27911376953125,1.1827392578125,54.27911376953125
NTLGT00151E,PH137401021,2018-01-01,Y,46.35145568847656,46.35145568847656,46.35145568847656,0.0,46.35145568847656
NTLGT00151F,PH137503001,2018-01-01,Y,20.348926544189453,20.348926544189453,20.348926544189453,0.0,20.348926544189453
NTLGT001520,PH137503002,2018-01-01,Y,30.363670349121094,30.363670349121094,30.363670349121094,0.0,30.363670349121094
NTLGT001521,PH137503011,2018-01-01,Y,20.04327964782715,23.92230987548828,21.98279571533203,1.9395151138308009,21.98279571533203
NTLGT001522,PH137503012,2018-01-01,Y,16.026979446411133,16.026979446411133,16.026979446411133,0.0,16.026979446411133
NTLGT001523,PH137603001,2018-01-01,Y,16.004507064819336,64.58435821533203,41.39623380962171,11.933869434136184,41.23859024047852
NTLGT001524,PH137603006,2018-01-01,Y,10.416765213012695,25.9336051940918,16.375735196200285,4.514197520317291,15.330081939697266
NTLGT001525,PH015518025,2018-01-01,Y,15.63203239440918,19.718950271606445,17.675491333007812,2.043458938598633,17.675491333007812
NTLGT001526,PH015518004,2018-01-01,Y,19.831666946411133,19.831666946411133,19.831666946411133,0.0,19.831666946411133
NTLGT001527,PH015518023,2018-01-01,Y,7.928811073303223,13.68985080718994,10.809330940246582,2.88051986694336,10.809330940246582
NTLGT001528,PH050506045,2018-01-01,Y,0.7808443307876587,2.500704526901245,1.2730960845947266,0.4830027349145759,1.1819462776184082
NTLGT001529,PH050506001,2018-01-01,Y,1.5884041786193848,3.548956155776977,2.36792516708374,0.7290030992041749,2.167170524597168
NTLGT00152A,PH050506065,2018-01-01,Y,0.1771660894155502,0.3120121359825134,0.229813314253284,0.0255913050467937,0.2261530756950378
NTLGT00152B,PH050506035,2018-01-01,Y,9.680251121520996,20.90743637084961,14.076449076334637,4.89615966380675,11.641660690307615
NTLGT00152C,PH050506048,2018-01-01,Y,0.1630661487579345,0.2491113841533661,0.2132206804612103,0.0162799034152678,0.2143159210681915
NTLGT00152D,PH050506004,2018-01-01,Y,0.2209357768297195,0.4726572036743164,0.2890773349338107,0.0558439156542911,0.2730430662631988
NTLGT00152E,PH050506002,2018-01-01,Y,0.2173287868499755,0.3635158836841583,0.273213333553738,0.0363287514407231,0.2690003514289856
NTLGT00152F,PH050506049,2018-01-01,Y,0.2604278028011322,0.6196631789207458,0.4246651066674126,0.1151656155107167,0.437297523021698
NTLGT001530,PH050506062,2018-01-01,Y,0.5322840809822083,3.622397184371948,1.4157235463460287,0.9789835736769632,0.8792229890823364
NTLGT001531,PH050506071,2018-01-01,Y,0.2703200876712799,0.6282672882080078,0.3650075739080256,0.1148213174094832,0.2896695137023926
NTLGT001532,PH050506017,2018-01-01,Y,7.364691734313965,15.556708335876465,12.73828125,3.8012213197078,15.29344367980957
NTLGT001533,PH050506061,2018-01-01,Y,0.2556633949279785,2.516766309738159,0.6037836614644753,0.5798330405821646,0.316333144903183
NTLGT001534,PH050506011,2018-01-01,Y,9.73483657836914,9.73483657836914,9.73483657836914,0.0,9.73483657836914
NTLGT001535,PH063022124,2018-01-01,Y,19.674922943115234,25.65865898132324,22.24754842122396,2.5137708154611467,21.40906524658203
NTLGT001536,PH063022091,2018-01-01,Y,,,,,
NTLGT001537,PH063022139,2018-01-01,Y,17.114498138427734,17.114498138427734,17.114498138427734,0.0,17.114498138427734
NTLGT001538,PH063022117,2018-01-01,Y,2.3393802642822266,6.3154144287109375,4.39525032043457,1.626043036060904,4.530955791473389
NTLGT001539,PH063022121,2018-01-01,Y,9.005837440490723,9.005837440490723,9.005837440490723,0.0,9.005837440490723
NTLGT00153A,PH063022062,2018-01-01,Y,,,,,
NTLGT00153B,PH063022170,2018-01-01,Y,,,,,
NTLGT00153C,PH063022093,2018-01-01,Y,,,,,
NTLGT00153D,PH063022157,2018-01-01,Y,18.63432502746582,18.63432502746582,18.63432502746582,0.0,18.63432502746582
NTLGT00153E,PH063022073,2018-01-01,Y,15.152219772338867,15.152219772338867,15.152219772338867,0.0,15.152219772338867
NTLGT00153F,PH063022106,2018-01-01,Y,11.361787796020508,11.361787796020508,11.361787796020508,0.0,11.361787796020508
NTLGT001540,PH063022171,2018-01-01,Y,0.977039873600006,4.910475254058838,2.613048553466797,1.2788779186545178,2.679875373840332
NTLGT001541,PH063022094,2018-01-01,Y,5.731194972991943,19.74526596069336,9.450811113630024,4.409320239799573,8.226264953613281
NTLGT001542,PH063022021,2018-01-01,Y,17.804582595825195,31.07206344604492,24.43832397460937,6.633740425109932,24.43832397460937
NTLGT001543,PH063022005,2018-01-01,Y,,,,,
NTLGT001544,PH063022156,2018-01-01,Y,7.737672805786133,7.758063793182373,7.747868537902832,0.0101954937009077,7.747868537902832
NTLGT001545,PH063022201,2018-01-01,Y,5.171777248382568,7.06591796875,5.991909027099609,0.793844166365182,5.738030433654785
NTLGT001546,PH063022022,2018-01-01,Y,,,,,
NTLGT001547,PH063022025,2018-01-01,Y,27.092758178710938,45.129661560058594,36.111209869384766,9.018451690673828,36.111209869384766
NTLGT001548,PH063022001,2018-01-01,Y,3.913311243057251,4.596282958984375,4.254796981811523,0.3414858579635828,4.254796981811523
NTLGT001549,PH063022126,2018-01-01,Y,,,,,
NTLGT00154A,PH063022137,2018-01-01,Y,,,,,
NTLGT00154B,PH072230025,2018-01-01,Y,18.736328125,21.838903427124023,20.068280537923176,1.3040498175064974,19.62960624694824
NTLGT00154C,PH072230013,2018-01-01,Y,25.45832633972168,36.565185546875,30.42620849609375,4.609351043764594,29.255115509033203
NTLGT00154D,PH083747054,2018-01-01,Y,,,,,
NTLGT00154E,PH083747109,2018-01-01,Y,8.801416397094727,11.245024681091309,10.02322006225586,1.221804141998384,10.02322006225586
NTLGT00154F,PH083747065,2018-01-01,Y,,,,,
NTLGT001550,PH083747137,2018-01-01,Y,,,,,
NTLGT001551,PH083747114,2018-01-01,Y,4.640138626098633,6.34983491897583,5.494986534118652,0.8548481464386318,5.494986534118652
NTLGT001552,PH083747149,2018-01-01,Y,,,,,
NTLGT001553,PH083747132,2018-01-01,Y,0.1808660477399826,0.6044702529907227,0.2665882863496479,0.0991736803193456,0.2312137484550476
NTLGT001554,PH083747096,2018-01-01,Y,3.8817298412323,3.8817298412323,3.8817298412323,0.0,3.8817298412323
NTLGT001555,PH083747099,2018-01-01,Y,,,,,
NTLGT001556,PH083747140,2018-01-01,Y,,,,,
NTLGT001557,PH083747050,2018-01-01,Y,,,,,
NTLGT001558,PH083747057,2018-01-01,Y,,,,,
NTLGT001559,PH083747118,2018-01-01,Y,4.797305583953857,4.797305583953857,4.797305583953857,0.0,4.797305583953857
NTLGT00155A,PH083747021,2018-01-01,Y,0.2931516468524933,1.0482571125030518,0.5090133493596857,0.226534932186258,0.4451547563076019
NTLGT00155B,PH083747117,2018-01-01,Y,2.866582155227661,5.214410305023193,3.66932373046875,0.8282433583595769,3.2393856048583984
NTLGT00155C,PH083747011,2018-01-01,Y,,,,,
NTLGT00155D,PH083747110,2018-01-01,Y,15.984756469726562,15.984756469726562,15.984756469726562,0.0,15.984756469726562
NTLGT00155E,PH083747032,2018-01-01,Y,0.4365613758563995,1.335595726966858,0.9105904579162598,0.3481012660827785,0.8089657425880432
NTLGT00155F,PH083747039,2018-01-01,Y,,,,,
NTLGT001560,PH083747075,2018-01-01,Y,,,,,
NTLGT001561,PH083747081,2018-01-01,Y,,,,,
NTLGT001562,PH097332047,2018-01-01,Y,0.493373155593872,3.6015825271606445,1.379971694946289,0.7562343008105133,1.1594479084014893
NTLGT001563,PH097332051,2018-01-01,Y,0.3005893528461456,2.930903196334839,0.9781386796818224,0.7046599227366843,0.7497820258140564
NTLGT001564,PH097332061,2018-01-01,Y,30.305953979492188,30.305953979492188,30.305953979492188,0.0,30.305953979492188
NTLGT001565,PH097332090,2018-01-01,Y,0.2662736475467682,0.4259667694568634,0.3169789314270019,0.0480935539202189,0.3134018182754516
NTLGT001566,PH097332901,2018-01-01,Y,0.1550470888614654,0.5228090882301331,0.2125080621064599,0.0341288262109428,0.2075124830007553
NTLGT001567,PH097332080,2018-01-01,Y,0.3795647621154785,3.6058871746063232,1.3762781052362352,0.9996549137287124,0.8534618616104126
NTLGT001568,PH097332038,2018-01-01,Y,0.2070873826742172,0.3678389191627502,0.2658568737553615,0.0421505455629873,0.2540550827980041
NTLGT001569,PH097332100,2018-01-01,Y,0.1067797616124153,0.2966838777065277,0.1533021278751706,0.0265248078587798,0.148607537150383
NTLGT00156A,PH097332092,2018-01-01,Y,1.752107858657837,11.767230033874512,6.609046936035156,2.603351731214682,7.046259880065918
NTLGT00156B,PH097332097,2018-01-01,Y,0.1140561178326606,1.032791018486023,0.1745882229654038,0.0768027440748039,0.1619505733251571
NTLGT00156C,PH097332096,2018-01-01,Y,0.078544870018959,0.2332040965557098,0.1612927796410732,0.0231726418110915,0.1639713943004608
NTLGT00156D,PH097332023,2018-01-01,Y,0.4269213080406189,5.727673053741455,1.6022754792244205,1.2209673793344442,1.180324673652649
NTLGT00156E,PH097332010,2018-01-01,Y,0.5155186653137207,7.845297336578369,2.44737738531989,2.161415191818362,1.478904366493225
NTLGT00156F,PH097332070,2018-01-01,Y,10.001023292541504,16.05604362487793,13.028533935546877,3.02751016616825,13.028533935546877
NTLGT001570,PH104305051,2018-01-01,Y,1.2039451599121094,9.95171356201172,4.51487246426669,2.3786880450589827,3.92781925201416
NTLGT001571,PH104305075,2018-01-01,Y,35.98031234741211,35.98031234741211,35.98031234741211,0.0,35.98031234741211
NTLGT001572,PH104305061,2018-01-01,Y,3.0007519721984863,12.751864433288574,6.000224812825521,2.796160676915182,5.038008689880371
NTLGT001573,PH104305022,2018-01-01,Y,,,,,
NTLGT001574,PH104305060,2018-01-01,Y,0.5028549432754517,5.265832424163818,1.6569053649902343,1.140136489740463,1.228584885597229
NTLGT001575,PH104305076,2018-01-01,Y,,,,,
NTLGT001576,PH104305040,2018-01-01,Y,5.799731254577637,12.140304565429688,8.495735168457031,2.6882209159891346,8.021451950073242
NTLGT001577,PH104305020,2018-01-01,Y,,,,,
NTLGT001578,PH104305029,2018-01-01,Y,,,,,
NTLGT001579,PH104305059,2018-01-01,Y,0.1761963218450546,0.6834093332290649,0.2702913284301758,0.1148677836206177,0.2222103178501129
NTLGT00157A,PH104305035,2018-01-01,Y,,,,,
NTLGT00157B,PH104305047,2018-01-01,Y,0.1346010416746139,0.4448586106300354,0.2004875711875386,0.0483427673262389,0.187551736831665
NTLGT00157C,PH104305054,2018-01-01,Y,0.1812273114919662,6.607511043548584,1.0044163538756985,1.3501335200011837,0.4105955958366394
NTLGT00157D,PH104305023,2018-01-01,Y,40.22197341918945,40.22197341918945,40.22197341918945,0.0,40.22197341918945
NTLGT00157E,PH104305017,2018-01-01,Y,,,,,
NTLGT00157F,PH104305070,2018-01-01,Y,0.1204298436641693,0.5821099877357483,0.1910482171463639,0.0552304763552822,0.1764631867408752
NTLGT001580,PH112402097,2018-01-01,Y,0.6679162383079529,3.769688844680786,1.8134474577727144,0.8405868248151018,1.6059106588363647
NTLGT001581,PH112402053,2018-01-01,Y,0.2017061114311218,2.829141855239868,0.6097711261950041,0.4152777976042281,0.529146671295166
NTLGT001582,PH112402024,2018-01-01,Y,0.2976784706115722,3.358794689178467,0.8268755744485294,0.7106862773774574,0.5014234781265259
NTLGT001583,PH112402120,2018-01-01,Y,0.2491676658391952,3.2759385108947754,0.7931734051620751,0.6551270072220844,0.4982756376266479
NTLGT001584,PH112402055,2018-01-01,Y,0.7691177129745483,6.567692279815674,1.862108184070122,1.2344646251004618,1.4949711561203003
NTLGT001585,PH112402129,2018-01-01,Y,0.7862195372581482,5.5036797523498535,1.8064823150634768,1.0447166627239215,1.5068824291229248
NTLGT001586,PH112402090,2018-01-01,Y,0.316016286611557,1.088978886604309,0.6274504661560059,0.2225739722324652,0.6262518763542175
NTLGT001587,PH112402190,2018-01-01,Y,34.59596633911133,41.99836349487305,38.99108378092448,3.177361147020908,40.3789176940918
NTLGT001588,PH112402072,2018-01-01,Y,0.4395365715026855,7.81810998916626,2.290752665201823,1.7407699282448224,1.525956153869629
NTLGT001589,PH112402047,2018-01-01,Y,0.3474425077438354,0.8131165504455566,0.5638880199856229,0.1448830763767786,0.5698965787887573
NTLGT00158A,PH112402133,2018-01-01,Y,0.2357409745454788,0.6960005760192871,0.3613051501187411,0.1020285814972145,0.3416416645050049
NTLGT00158B,PH112402039,2018-01-01,Y,0.2265369296073913,0.6142110824584961,0.3534887631734212,0.1114991635308595,0.3395696878433227
